HolderAddress,Balance
0xae333742b411ac49dc4c15606c74c757ab51b88b,10000000
0xae3c8f5e1e6bcf98bcb716e7d4356ce765c69339,10000000
0xae4d747dc14cdabf641c21e95582961daa135934,10000000
0xaea517d296a82fe3af12e97a6851c57d805fc864,100000000
0xaf3314c3ae9fd54542f2cc561b2987fe8b991969,10000000
0xaf8a4628f8b869d4d69fba61916a77225a52ad96,100000000
0xafb7f71a3af96e0847497b4897cc7e29a2dd9df6,10000000
0xafca4f0106877aedd907f39325f14cde87ec4b4b,10000000
0xafdd9109c380e02f4a352b1265b62f60f304617c,10000000
0xb048afea038c702c861bb2cb9970de364e8822c6,10000000
0xb07e43f05af41a4330bd05cf155c4d9ccbee0987,10000000
0xb10673dea699dd470909e4bce8585138f35c3ffc,46361871913.309
0xb161732306c2fb84e7ef7f62a01bd70e25c72962,10000000
0xb16211363b4fcc0d7993953bc047d9a65bfb204b,10000000
0xb1aa11bb98e70000aac020045bc011db35097163,10000000
0xb218cdc7d87f40dc7e4d99b0c1b7d2f34fb3508d,10000000
0xb283ec154ebf6eb248e8e6cfb523aa40ae617334,10000000
0xb2a479a79479b4259122795e746a25dd7d5c57db,10000000
0xb2c038c322125ae27bafd29ef5f9e6accc1de276,67747949.7873737
0xb2ff99d529fc13a85b34e2ef1ab9f682664cde9c,375709975.689677
0xb3463c1f1390f59095493680b2a68364b708494f,58907956.3766141
0xb35598601b93b52f911b6eeb2b2fed1730e7bd0a,100000000
0xb398c5fabb966113f37d49a6d91cae1e446a8e5a,19750048.2687419
0xb3d2b08b6b9ae768fd7a97de55b46199b18a1656,10000000
0xb40fc37e583f421e24382e03f863897bdf4797bb,10000000
0xb41218bd2b2f2f85bdcb006461a2d6cbdf733d10,10000000
0xb4583d904efb0e9258ba36fadc80f9101edcb842,105000000
0xb4722a8d79c08cbb9172ab3424c3bbbac57e13b2,100000000
0xb48316e7f88fc8ae019c9d2adb0479c4da4e3240,10000000
0xb4a6df4cc288c4f29c054016401ddc8654f38ce3,10000000
0xb4c6be508ad069b585585abe423f3994dce353f9,100000000
0xb4f3e1b61ab59c5f52dec7d677d981243bd728a8,10000000
0xb4f3f54d3e4d9df98dcf4a2c68c307c62a49673f,10000000
0xb50d558147d562e7eb03f5efa2073895208391d6,10000000
0xb552bddd8eb157e6aebe3bd93d855110f9beee16,100000000
0xb60b0ce2901171b0fc3eb91036c04a9135e079c9,10000000
0xb62f3dd5576a000c0db23fd814b37c65bdae1f61,10000000
0xb68ed7aa1cec9976926fe4a6c2ef20995ac14923,10000000
0xb694b1af63eaab029567d2253e1720e1cc619d19,10000000
0xb6ad175d9480a56ac5496d54c061364831bf0ff4,10000000
0xb809fdef27854e75af9db561ea5b0dd66d3f5816,10000000
0xb8735b9593527431e170007cf218e6b17b0477b1,10000000
0xb882cf312088f0468bb8a75a722152905c9bcbe7,10000000
0xb8c6427da2d881e3212d105c8cf994a89f1901cb,10000000
0xb8f989d9fa511b5489203bdc96980349fba9c6cc,10000000
0xb947e7b35a326a92c00ca1e4cacf7c78adfa98e6,100000000
0xb9dc022db3a9873b49baec9bead649fc45fe9fab,9490.18201434184
0xb9ed4f36048d8f6df2d682f0c244799c57b1a60f,10000000
0xbab87726b7b9faac05f69082ca349a4f828439ef,10000000
0xbb1a611a21487628fb8526419114a66119006c24,10000000
0xbb23619a5f1d9dade019e591a2ef2bc7e1284d88,10000000
0xbb322eb4634e561e876de469ad9353cf73f584b1,10000000
0xbb4bf091b51204a90b2e39d4560b3ae86b2dd2a8,10000000
0xbb53e82ed01aedb98118da28e6a8c1f55dd4b646,10000000
0xbb6263e0d083e4498b47aefa650210efccf9e78d,10000000
0xbb849029b7a5cdf0b3c91004ad69af56be5490ff,100000000
0xbb8990dba108553b042f57159099240b1890194f,10000000
0xbbb9c62f4abd6bd3e7d46a868dcfc4b5991db87b,10000000
0xbbde363d3ab1b7662dd5d97be25676f6fb7f8ebc,100000000
0xbcc26bdf78b5e841a501239acf0f5958c8a16280,10000000
0xbcc63cf5c186eeef2c25983c75b081e3007d6727,10000000
0xbd002a8541b43b7f74afedb13615127638b450a1,10000000
0xbd5529d160ffc3d7bf475cfd663f58f442e20165,10000000
0xbd5c87bbb41555bd0e590912642226788e6d06bd,10000000
0xbd5f98ead7f35ce69a6543d4b8be08682c4745ea,10000000
0xbd6239c56a7127cd583b10ed460c4e73bc91b866,10000000
0xbda5858f9b3a339a45367406546f9d044f8d1668,10000000
0xbdb3e2f9c3deda6c8ab1ff8661b13204565c9f44,10000000
0xbdb77ff6addfa508bb0bdb5413aafcf3f71c37fd,10000000
0xbdbc787b29dbae084c58668ca105ca20bccc0f9a,10000000
0xbdc87b5a2fad6ecbe7f962dda9b1864ba3302ed4,10000000
0xbdfb99e584d1298741270c69020f63fb32d241ae,10000000
0xbe3b56dada103542928ac0c6332cffb0d48cdb85,10000000
0xbe977f5494bc7399a6e459933ca56ac69667957b,10000000
0xbef79ad445a7d5c455237987cbc552956396ee86,10000000
0xbf1679e44908a5ff5db04d44c623dd7ba70cac38,10000000
0xbf41b556b2e35305120e03b6007723437588b249,10000000
0xbf68a05a91075c86098a9a69ce812041d7c68fc8,10000000
0xbfaad90b794065a70fcd415ea7900cacadd0e0a7,38.5896383708063
0xbfc0ac393b7503bf34782be04b4df7b5f3454f06,10000000
0xc013dcf04ac817fe2b2218e91c9cc665b69e49bb,10000000
0xc0498d8b32ee4e5fa0db5823821454eea5e89177,10000000
0xc0fee2dae941a009317c68e0d11adaf2e974113e,10000000
0xc111852e00e1e95e50131f5cf4ccfcf5a6cd9f13,10000000
0xc19b7a307f7c8b5152ebb17a0b055c5eb4c231ea,10000000
0xc1b7e2e23b231d4705776186ed4ae01eadbf3c49,100000000
0xc1c4a6308d503a21efad435b10235f73ecbb4768,10000000
0xc1e1a54f1b80cb8343b0af1d90cde3dde18d58ab,10000000
0xc22b8b276193019cec70ad2f24302164361ff119,10000000
0xc2668337d622741a3aae9cf3e88bb2acfa5a4205,10000000
0xc2e1224a80cb239bf179cfed0fb118e15fc99bea,20245282517.6223
0xc2fe92ea17320288dd092c8e360eedb0f8de8254,10000000
0xc321f8c1cd2056ebf8cd50a95f555152f8d99953,10000000
0xc32d109e89f62741be904254ed777ee0a83e191a,1602.39132362956
0xc3a8fe60e582357116e8804ad676c8bffe07131d,10000000
0xc3d502c5db562e1e9aac37888dd69b456c9d42ac,86891612.3139181
0xc40004a2c73b8a3ad667212802e9e295850e0e00,10000000
0xc40d2b7bf43037df66e6e3b1fc5fab6f3309e08d,10000000
0xc41a055f1d95485b9aaf66a556f0f3dba611527f,10000000
0xc424a6e50cbae34c47f63a12629da147e4741102,100000000
0xc446c004ff2dff74d267bd2d4a2413589e4c6c4f,10000000
0xc4cb217a1a8625e176486c87a48e57229585c690,10000000
0xc4db2db3d131ccfd00efe80b45afc1ae29e42418,10000000
0xc58b658bf82004cff99ffb11e69970c82d54c5a4,10000000
0xc5a29f2f923b422ddac09d818a225aae87e6eaa8,110102378.777632
0xc5f145b4f372c1e12844dca9c5b560e8476463e2,64961487617.8052
0xc607cb364e795f7396e32b5022248c0213734325,10000000
0xc6b75873913c53de5c47cf83a1a3513d564e9c4f,10000000
0xc6e11c9c68fb39898cee2bc740de064ec71b1cb0,10000000
0xc6f588ab7ccbce91219c9d71b4d6f6511fd2c2f0,10000000
0xc732f4f781329bd3d459a5a7e70019c4c9c5d116,0.357521313163352
0xc7d33330ce93fb2a737dace4ef1bc08a9430740d,10000000
0xc7de154b678fe4bae8a6cab7fe289e7daab35e78,10000000
0xc815bd2c811cdc718031d8a8fdfb0a195c84c70d,10000000
0xc8465849ee7de2aa5ef1fab2d96c44ecea82c72f,10000000
0xc86cde011c306213ea08aeb68fd337aaf9f4275a,10000000
0xc8e7c4ccd5a09cd7b57fc6cf15aa1b401fe146bd,319276279.707394
0xc917d7089b78d309596afd73056d76a8a7dfe16e,1533915464.40919
0xc923921fb2de9086cbac12ea00f91a95c5160495,10000000
0xc942ba0c114737fe0ae4ab5c88ea63b763a89313,10000000
0xc977fa30aec3d6713007f58399f881def2813460,10000000
0xc99a6e838ccb83a44084f055db6fee8e10956c1b,10000000
0xca28be3b265e285625a4cdbb2ca9edb33aa68577,10000000
0xca4299204adaa44aaf9def988a6937932c69d721,10000000
0xca7e916afe00e0f3d6f8b816e5b6eaed49a3d4bf,10000000
0xcac48d482383cb7cd9515fb16295404050fa6cae,10000000
0xcad48180cac10dc6e339e16532d9fcb98ee4e190,10000000
0xcadcd41c53b9ef83d6d210f5436201454df62a99,10000000
0xcbaa38a88fad406e5e2051454811c0bfc8026007,10000000
0xcbc7a833b6b125bfa62c67c673d23803bd806046,30910694.9374941
0xcc3d8287166c2daf069614a23a97ffe508c0f97c,10000000
0xcc56c97e3fb743d36a53b9091a4b158bec810971,10000000
0xcc67d99e35190200ecc0041d33ba02fd00e20386,10000000
0xcc9021346c8cd73bf792cd99625371b28030ace6,10000000
0xccbeefe153d90ce5af76ae68fee2bebe9779d491,10000000
0xcd05c2a15278be6c50fc44998f4cc0df6f451908,10000000
0xcd0a673c8bcd01483498fd9b70413c5e00fd8950,10000000
0xcd3a6e2f0a2b6c2d651dfa00bf9d625cb7c5437f,10000000
0xcd5dd1bfdaaab07b19d5aa2139cce0af5dd4eefb,10000000
0xcd8a8a191af65b2a87fafd23af45e13d113ef9e1,10000000
0xcec23bd69ba042f5beae4202610d05dc4d590dcf,38.5748262488761
0xcef0cb1455539ace26e5d35065cb95d2b0bb30ba,10121000602.1691
0xcef875c25808551590c0790e8215036d28ce5e18,10000000
0xcf201f083590af1dcc3da5ac3d817244760ef3d5,10000000
0xcf6bb5801d87d84297d3461f3bd1b43a570028a7,10000000
0xd02da4c659aed438d315fc23d12bafa45696a95f,10000000
0xd07207d545380bcc4da985453be45bdcabe54b55,10000000
0xd09c7b0744ed6cae610cbfbb7fbbc62282aa1b92,10000000
0xd0c34841783c73331ea7fb6541622ac01a4af897,10000000
0xd0d1ac3d95b9fcad4b74c2bdc7b0dffcb8fa150d,10000000
0xd0d53f427dfdf0c536dcbf0320027f8fa58020fd,10000000
0xd0d8964d51a45c1b2ef48b466d28cb766ca6a994,10000000
0xd0e77c057c889b07d4b7ac89bd4d945b962a0a43,10000000
0xd0f99d8600c4ec602929c5e3edc418c708818bd8,100000000
0xd152f549545093347a162dce210e7293f1452150,1447964794.25641
0xd1588089886b5b351ef07d5114f3c48e5e35fbb2,10000000
0xd1d0e123f80e835aea12b028b7578cd3816bff0a,100000000
0xd1dd0cacbc4b2b3421d89ccac817cd1925ebb16f,10000000
0xd26341aa7b5e6b8244040a96baafa33575522f39,100000000
0xd29138f994574ed9b2bca9274a3e8abc8ccf00e4,10000000
0xd29f6395b5acf1ac58e5639bdf7db28e15a6c4e4,10000000
0xd2aabb84a574eeeda9d9336808130e735fc4993b,10000000
0xd2c469859c97a2fd74b37b0d53c347561575e2b3,10000000
0xd30907f5470ed15215201346c8d5e02a327e34db,100000000
0xd3118c094c5b81fee3eb2c2f5ff14ba8ac7c9746,10000000
0xd346f2eecfab56f4fcc27b34eab78cce7080198a,10000000
0xd37ab297fe9a04a18881488b4546dc391ba30dc5,10000000
0xd38519a8d878be09d33f3cfb15217525089686bf,100000000
0xd3d2ee0f63c35fbd8a75cd682c2cfb9c0d5c7000,10000000
0xd3da87fea07b09f3b9d653f161e1610d270486c5,10000000
0xd444704b8074967eb9d0e4437b006c9171b350ee,10000000
0xd46bfa4a97b8d80145620c9a19b1942090cfb4d5,10000000
0xd491f3bd11fff1c2c17a110a914cb428ae52ba02,998050502.692068
0xd4aedc369d475a0186b15acd98c9b7afd7015598,100000000
0xd4d40433ba529522853992a0fd8527e2ee2ea14f,10000000
0xd4e81ec6625905fd965a02264d323fe08116e281,200000000
0xd53e2d4f612945c7099aebb1a0da7f088654814d,100000000
0xd58b9fdee95964451e9ff9c8c283c1ce4bac2227,100000000
0xd5cc57af6b8f598b290bdf7779151e303a9b78d5,10000000
0xd5e64e6d8723fb381e04844b8597678e9aca1eb7,100000000
0xd60450ba712d3bdcc56c3e9743480ecea833198d,10000000
0xd61c1d406c39235adfe8b2ca503548724fba9976,10000000
0xd6256f5b34561c9a266b7c15046a838fbd87aed7,10000000
0xd64accaf73f8b44bc8fd2e5c2477dc76f420d440,10000000
0xd71be66cda9017c2fce69c080e5df400cb51cbab,10000000
0xd7cea6f3e4efb25ca179375bb45c48f207a124de,10000000
0xd7fa6735bdd25e96f36fbd20a0154986304fc714,10000000
0xd8179e707197b3f10487f7824dad3541a68fb716,10000000
0xd84df1a9858317db112b599be4035a7b5546b23d,10000000
0xd8b408ba2c3605d3f829c058007e1f51e2d03d88,10000000
0xd8c2d02e8bef5520a6ad3da3617a7029c6de32a7,10000000
0xd9453ae034bc06101d77b219d87c3c2ef59bb815,2047121831.45827
0xd9b7255560745f28be41954f2feb5e095edbddac,10000000
0xd9e18cfe77805fe4fc0b50f13d52186bbc4a3607,100000000
0xda31e96dbe900abfbdbe33ff5bda228f08996877,10000000
0xda3b406d57bf874b51b00f07c6bb8e3cf61dcdaa,10000000
0xda3d7dbb9fe32ed3b4455ba0507b9c66b4607710,10000000
0xda4ac8fa9f22cb1c89befab16de70d59ccf22133,100000000
0xda507db1a8959e4405a5c0af048dc34318b5fabc,10000000
0xda832f65db58e224c38bb57c334b52cf6d05a97c,37.5925365410823
0xdab8d40e5247ec66ce8fa139c38036560f0e758f,10000000
0xdb0535f2ca7cfa9cf50b6ad3f3985e3e57229e2a,10000000
0xdb1d19d71b5f3ba8f0e7724621e6687d3245086e,10000000
0xdbbe4d3a7423213a6fa711a3d069433a5d32b162,10000000
0xdcc5773f9b68e6d0c2ac1f011e0d3d5bc3de39e4,10000000
0xdccceee8d9116444127861d44611666797ba7249,10000000
0xdcfbaed82221e315e9e14a670ffef088e339a6e9,100000000
0xdd56a32d81c4802c9e41f4a7bded9bda8a7eae4e,10000000
0xdd82a962951c0bdf8d38671507d54879f364f224,100000000
0xdd9ed93920ad7fe285d2e7235c4f1a15c6e36bf3,10000000
0xde46ab46eb2f2b39e1cdb59aff4341b959658410,10000000
0xde6e15a228d82e8f8f21c7345c96f894f90fa9cf,10000000
0xdeb4c75b6a4743bb56b2cfd7143420c652743079,10000000
0xdec2bb2e3aa3236e337bdd5608915a6aac8ddb54,10000000
0xdee7515ebac228db568cd9a90d2c811fe3a655b0,10000000
0xdfb547a432373c18857eff802fc05d3a638ba142,10000000
0xe01bc1dd055881687db96633dec0af9031df7a7a,100000000
0xe04655ce3e4075e69607dfd3dee3495998bc73d5,10000000
0xe079dfd1779d8ca15032e99c92ea628e8b9aea99,10000000
0xe158890288db1c11c763ac4a92736a2740287be3,10000000
0xe190da4768aa7b93f3fa65cb371913c7f671d4ab,10000000
0xe19941944d62d9ca6304eccc7fb7997db046e329,8467678815.79418
0xe19affc09eb73e26526505a930f816f51b52aa62,100000000
0xe224e9c84b8d48ac414f5b0dd97dd300adfb7259,10000000
0xe23a62032fd5e3bf8d1f153b1474aca0d6d2b00e,10000000
0xe25461ed5ea28f807ec37f920d48c9ef47e5131f,10000000
0xe26bf59e4b5fc8eedb9f287918f58278bf382161,10000000
0xe27bca5fedf470ba364f64a076ec2adf8ff269a4,68993977655.925
0xe28532fea2157e02391b7b4b730d8787a2a15c45,10000000
0xe2c33a239011c5dda9e88e532072f0a6f5f29cfe,10000000
0xe30b739cc1da8ca242b2f05d26a8898361f5a322,10000000
0xe3320b3e9c3a2df2bb1512a1ad21f744c1cd8ba1,573341520.910163
0xe3dbb2cc5478d7814e9d6511783b49705dcf4575,10000000
0xe47bee11096c3251d34fe184345d8c31f391a6aa,10000000
0xe4ddea192956e0657e63cf36c5e854c6607735a2,10000000
0xe5111a497e023b94b7cc417d31f6c7e0491ac5a2,10000000
0xe571094ea42fc4c8844579f382ad4f938e429e5d,100285506728.236
0xe58177621af10070a61628ad6be8b7f411569ae5,10000000
0xe65c62ad9da37163be0e6f17dbf0cf01cbd7a312,10000000
0xe65fae5f79ddba19f2c5daf59f4e41ef807de428,10000000
0xe67aae8193f838e1da5fd3d58857584f8410e7a4,10000000
0xe6a16c302c15d303925ac7a8a32e9344d2fa4797,10000000
0xe714bcb10fe1857d9dfc34954a3ff5e38ddace36,10000000
0xe74158fccb9879012de1ad8352cafb5fc5223ee9,100000000
0xe7a02b4ab365374409ff7b63c820c16680ace60a,10000000
0xe7addf19e0f30bc32d199eec037d397f4b68521d,0.845337179925543
0xe7f28375662f296fc85fb2b0473c11b324e4dbc4,10000000
0xe7fa744561e9cdf2967ad7feb4df5e97c051f316,10000000
0xe84bada1032c8095480be121d80fccd46b75ff0f,113911254.922185
0xe88d8cb414cf1975065cf97dc3dd4dd75546afab,10000000
0xe8e563963e8efcf660c0be99e566f063f8a737d1,100000000
0xe8fd252812bb597bb252fb396008a872de037b22,10000000
0xe8fe4a8493deff37155f51a3f29aaebcb1398962,23151687707.2135
0xe908427dd113558dac20d7a5c6cc1731eb6e4f24,100000000
0xe908d4d892d97eb10348e328c58623669e8770dd,100000000
0xe90dcea3a10b719b1ffa0e0703db6e1a5526117b,10000000
0xe9398db28f7772c189babdd67df021a4df0baab8,10000000
0xe9935ea7c1c2d38900c5c513eb820078a9ded4a2,10000000
0xe996e7f01e975037470a2ab093d9335bfffdc88e,10000000
0xea1ebf2f905e765f140eb2bf955d1bc48e07dd1e,100000000
0xea6b0a70e14dc867fc97d4ca7a21c050541a7a3d,10000000
0xeadffad478abe79cde39f2cb1aafcf2cff342ef5,10000000
0xeafd738c06c9ca5f1c443f45033a59d34737af2d,28415916270.3588
0xeb7aab1635c99e2068c213e4352c70b6b7b7c7a3,10000000
0xeb8737fb95e3535ae0dcc878ceea2084c0a85a97,10000000
0xeb8d6906626c68a533bac66face75426964e2d6c,100000000
0xebece157eb997abd5fd91873db8b327825da4df1,100000000
0xec43d8e6433e1bb63e2d03bf5bc997f3bfe80ccd,10000000
0xeca85ab37f9227598ce6cb19b5805453d51f5b83,10000000
0xecbc379d48820f9db52e95a43cb2e54d43e9410c,350000000
0xecd7a2604c64ad3f401298034b5fb8427d6a5837,10000000
0xecf633af1b68dd1666d6079bab38c525953f6cc3,35006878.146904
0xed3e9a0219f3b323a8cc46112edc65c9dc3478fb,10000000
0xed9134eb96a8654c9376b4e36b4f4886a8e437b5,160.523358035558
0xeddbadf76494fc72bcc73ed0620bfcc7d69d4250,166519.519082603
0xee02e8e797086999be39f638406e85e36ebe12a1,10000000
0xee0624eac9034bcd6e24653b6e3b838e26560932,10000000
0xee3f728bc65786fbc4e63a410a4005b93830fd8e,10000000
0xee57da857b6dee33772760854b668ccad850e77c,10000000
0xeea51b791e76f5808cd2e1f82b77b58e6ab421a7,10000000
0xeeb0e726c5eb7010b60d3e3e32f0d685e4af3e25,100000000
0xeeea289a0781fc01d03dc1b32d30606e207084f1,10000000
0xef303e2eb1cd37176d7ff0e4f01035f667ed04de,10000000
0xef6f9940eee5b4bf476d19b55ceab67c26f64491,10000000
0xef71a6bddf3da91d64428a94b4f270b6a593f614,10000000
0xefe50cf278466e18f601b984fc10f2953b779b8e,10000000
0xf031b2a7358fdb0db0b376e896d04508ad226d40,100000000
0xf0d86633eb0e8c7a255683c51c2b1e1a36816b60,8498154.8748136
0xf0d8b090eaed68788a205832c2e2e044a33d27c3,100000000
0xf1546b010f97febb5ebeefba9c971690c9df1cd0,100000000
0xf167502093d1de1810156707e1542e78807a35ae,10000000
0xf16cab115a1163560be7026634a6a32f2e848923,10000000
0xf1f9e1bfced4682510a90149047fa97d906c99d7,10000000
0xf1fc08f416bb69587a5e2671f43f94e31a78bddb,7026683991.78154
0xf215814efc317aa6f31fb1e4aa765a9784d6634c,265641.663884221
0xf26c519d67aa93c6f122a945d15193636949e2e7,10000000
0xf2dc1e138295bca84d057df63b09b91a6b3239f2,10000000
0xf2e71a04299c252b8779fd483637aa00cf14bf3b,10000000
0xf2ee754be6cb391cef2574e1d9a725e671149df0,10000000
0xf300d40acb8e93b067f1c9a8200d2508f88d4951,10000000
0xf348b733daa2e1cda395f4f3c82d81086feedf71,10000000
0xf3532978f15650b8f1e1123bc7e935f2bff07f94,10000000
0xf38c5d86c160e9f7c166e158dae6d8eb9ed3e400,10000000
0xf38c9029f62a6f482e0044f836a1b91d9d5407bc,10000000
0xf3a2c4f397b6010cef2f01d840700d50739a1f32,10000000
0xf458fa1c61a6860bb0a3873007375568ae798355,100000000
0xf459242d2d20e3afd0856eef39ef100296d4b1c9,10000000
0xf46c3b81e01b690cec8a79b9b38d92d1dab5e1f2,10000000
0xf493d7b0492f1807fabbd831a0089f72b451a4f8,10000000
0xf4df5ae73667d54b3da7d6b9674beefa97c25e1e,100000000
0xf4f239d83b03a85e43a3441ba4500c03c75d179a,10000000
0xf504103c443d277a96eb75fbed363885638f6c32,100000000
0xf56afcf80b7cdb817c741f69b0663b643dc6cbdf,9750000.43865135
0xf57484f88ea4bc8352dae7e2cf2f3917113f1c03,10000000
0xf58a82a8da41ac41d1f210b0cbda06f5a01a70b6,10000000
0xf58d921765e74e3b68304e8656c70859616b4ea3,100000000
0xf5914526aead1440140db9481666881210e8137f,84262.2703788672
0xf5952d4b8041b47f3b6f17a8cf8416d51f3cbd52,5548187.0321894
0xf5c7cad6c43f898dc73f60fdfa4c1c79acb5e856,10000000
0xf5f0fd88f8f7d61ace022a5e93bd56400cb51743,10000000
0xf61fd55f0be100e1f2e14cdc37d5a3b05318c648,10000000
0xf713cf16f4a637b77aa55569cc8662796a6bc264,10000000
0xf7580ee078c20bb4229708ad98969e2c1e305dfe,10000000
0xf7a5c8261af2e06e03f4f0aae1c66a73799dd074,10000000
0xf7d2d4c0c6b8381a8869f56f3c90a70e8c529576,10000000
0xf80a1fd9f3bf2e26ba263e88b66be307ec91c964,35165948.6435572
0xf85fd8f70e7cbc6ca00073891fac482da147b502,10000000
0xf866c631e5eab66c6dc420ad2385cd5918ad2361,10000000
0xf8ac0489a8adfe532ed466e410711d1e3575df2d,10000000
0xf8e1836bca642494dd963d8368bd2392d52abc1f,10000000
0xf911edbcd8152459242696745255245ea01960f2,10000000
0xf94c6bf3cfddc3b551df065927f34f74a6091309,10000000
0xf98f876bb0bfc65cbf84a72439ce391e7f594818,10000000
0xf9a8b6d4fd04cbe2bd9051f59efa42d22718187d,10000000
0xf9af13b10f69d119795eb2912fb9a5e6aa03c8c1,10000000
0xfa26f60ce9c98105570b9227cbe56b1281496517,30.6610418030571
0xfa719edfe7221e15cad81aba0a44b52096546c4c,10000000
0xfa83631d79523b624e1c48fa8f25f3b389261d70,10000000
0xfa862abd5250a714543eaa5dd2249e7d87a5a1cf,10000000
0xfad3218032d9638bc1ec60432757bed0b9505e55,10000000
0xfb17fee81c189fdabcaeb649982c269e7f352e75,10000000
0xfb408fa20c6f6da099a7492107bc3531911896e3,10000000
0xfb4ecbca62caa35a1dba2403373b6daa61849ba0,10000000
0xfb5ce93696ed80cd69a4237e7d78fca61f5db47d,458659445966.059
0xfb8e71f5db11482878d80c90c7baf1b714eb6dd9,10000000
0xfbcf5cfd457051c226523504435ebebe08554e67,10000000
0xfbdeb1aac6c9848f9c9898d84ca4e14182472d3d,10000000
0xfbfe1eaf070e4bbd11b28e78ac497f475b68f888,10000000
0xfc8464786e392dc4e256552f9905adfbcd03c68a,10000000
0xfcf3387666825a4edf4eed6ff898eece5924e932,100000000
0xfd060fdd5e7161f0c4fd1e3ea205fa7c0ec0a33b,100000000
0xfd0fd59b618085f2923257840c5b50c716eca087,10000000
0xfd1ca93d9a546323dbcbb58a588246bacb6b36d7,100000000
0xfd1df59f5dc242701a85bd013c5295768be819a6,10000000
0xfd2e5f1cd5a6dc8a57a30150e167cba9dea88b1d,110113670.415829
0xfd7f633eedf8cdb6486ccd04746b5d158db343fd,100000000
0xfdd40198bc4c0c5a4fe74881f6e484e016204198,200000000
0xfddee7dda5215de9214bc8449b6ac886a77a8d16,10000000
0xfe3ce0568b9c226402e017e5aaeb1b2b6bcf4099,10000000
0xfe5a5651a8c372bd3ddb91dc610cd533e92195d7,19751187.7395399
0xfe70bbe8e45323833c86efbe5775e2061ea29a46,10000000
0xfea1032cc77eeacfae3637026dea50ebf6adc228,10000000
0xfea2dbc9fc05f7713a85abe19d70eaf100c43c47,10000000
0xfeff2fedbbf250d0055a6899e68931b937947632,100000000
0xff3c9b58fab9df27a75d0687ae3f6651275ef1cf,10000000
0xffc1616b9bdaf517f5fbcafdfbf39b1d21126422,100000000
